Time Agent Velocity distanceToNearestPerson distanceToNearestObstacle
7632.85 0 0.6 0.773324 2.4
7632.85 1 0.590209 0.773324 2.52686
7632.85 2 0.119451 1.54804 1.63783
7632.85 3 0.56094 2.77719 1.45
7632.85 4 0.773304 3.70095 1.50083
7632.85 5 0.449007 1.54804 1.11018
7632.85 6 0.498336 3.49138 1.79025
7632.85 7 0.321067 2.26643 2.15
7632.85 8 0.453832 1.03688 2.28035
7632.85 9 0.636862 1.32569 1.05119
7632.85 10 0.532419 1.03688 2.40208
7632.85 11 0.546229 1.25659 1.9
7632.85 12 0.197863 1.12069 2.55
7632.85 13 0.457914 1.25659 1.4
7632.85 14 0.625936 1.61606 2.51645
7632.85 15 0.400507 2.04071 1.3
7632.85 16 0.789262 2.26643 1.69706
7632.85 17 0.557815 1.12069 1.4
7632.85 18 0.44469 2.9749 1.48492
7632.85 19 0.354431 3.70095 1.05
7632.85 20 0.299319 1.03707 1.62865
7633.86 0 0.6 0.891243 2.9
7633.86 1 0.545489 0.851517 2.02485
7633.86 2 0.295936 1.91272 1.82483
7633.86 3 0.658521 2.86235 1.65
7633.86 4 0.679353 4.45445 1.2
7633.86 5 0.402906 1.91272 1.02591
7633.86 6 0.320759 2.85846 1.38924
7633.86 7 0.359115 2.51192 1.85
7633.86 8 0.467508 1.29995 2.35
7633.86 9 0.628305 1.07633 1.46373
7633.86 10 0.374754 1.07633 2.08866
7633.86 11 0.531291 1.24705 2.4
7633.86 12 0.244113 1.13975 2.4
7633.86 13 0.49804 1.24705 1.45
7633.86 14 0.625066 1.39105 1.90919
7633.86 15 0.492687 1.90179 1.7
7633.86 16 0.371743 2.35617 1.15109
7633.86 17 0.724387 1.13975 1.5
7633.86 18 0.341253 2.4633 1.40089
7633.86 19 0.313176 4.27498 0.95
7633.86 20 0.180809 0.851517 1.78466
7634.89 0 0 1.29917 2.84693
7634.89 1 0.367337 1.00108 1.57003
7634.89 2 0.474395 2.34082 2.15232
7634.89 3 0.656948 2.11085 2.05
7634.89 4 0.690903 4.82743 1.25
7634.89 5 0.622661 2.34082 1.46031
7634.89 6 0.325678 2.11085 1.36015
7634.89 7 0.461265 2.61117 1.45
7634.89 8 0.471792 1.24095 1.9
7634.89 9 0.400261 1.24095 1.93003
7634.89 10 0.265994 1.12682 1.80693
7634.89 11 0.531114 1.27736 2.95
7634.89 12 0.0960695 1.6052 2.2
7634.89 13 0.55492 1.27736 1.7
7634.89 14 0.618921 1.12682 1.27279
7634.89 15 0.54264 1.6052 2.2
7634.89 16 0.170115 2.44771 1.09772
7634.89 17 0.823166 1.63525 1.5
7634.89 18 0.280564 1.73884 1.56525
7634.89 19 0.560198 3.36914 1.35
7634.89 20 0.107731 1.00108 1.88282
7635.9 0 0.35 1.1659 2.73542
7635.9 1 0.240223 1.1216 1.28062
7635.9 2 0.5816 2.70976 1.90066
7635.9 3 0.579541 1.30599 2.5
7635.9 4 0.742742 4.93985 1.65076
7635.9 5 0.497104 2.42337 1.97231
7635.9 6 0.437888 1.30599 1.52971
7635.9 7 0.507193 2.68463 1.1
7635.9 8 0.430733 1.33839 1.6
7635.9 9 0.210143 1.33839 2.24611
7635.9 10 0.237906 0.997757 1.54029
7635.9 11 0.538767 1.39938 2.86923
7635.9 12 0.157762 1.41019 2.25
7635.9 13 0.557899 1.39938 2.05
7635.9 14 0.294758 0.997757 0.790569
7635.9 15 0.660857 1.25533 2.56223
7635.9 16 0.471597 2.55218 1.43003
7635.9 17 0.845747 2.40272 1.35
7635.9 18 0.475998 1.25533 1.92354
7635.9 19 0.557937 2.42553 1.8
7635.9 20 0.0892621 1.1216 1.98116
7636.9 0 0.6 0.764026 2.41661
7636.9 1 0.192681 1.2603 1.16619
7636.9 2 0.587774 2.78187 1.58114
7636.9 3 0.477881 0.823058 2.43824
7636.9 4 0.742877 4.85707 2.2
7636.9 5 0.237262 1.69659 2.34787
7636.9 6 0.577291 0.823058 1.9
7636.9 7 0.486267 2.40355 1
7636.9 8 0.419147 1.41942 1.55
7636.9 9 0.174713 1.27107 2.36485
7636.9 10 0.352138 0.730837 1.45086
7636.9 11 0.516768 1.53277 2.30054
7636.9 12 0.237058 1.4066 2.4
7636.9 13 0.408184 1.64509 2.5
7636.9 14 0.609162 0.730837 1.11803
7636.9 15 0.713337 1.4066 1.9
7636.9 16 0.628661 2.49461 1.94487
7636.9 17 0.442915 1.99569 1.2
7636.9 18 0.63647 1.58872 2.51247
7636.9 19 0.427952 1.69659 2.1
7636.9 20 0.369042 0.764026 2.11483
7637.92 0 0.6 0.726657 2.54018
7637.92 1 0.310791 1.28605 1.22984
7637.92 2 0.558146 1.63206 1.51162
7637.92 3 0.383833 1.13344 2.08806
7637.92 4 0.654252 4.56852 2.5005
7637.92 5 0.0567309 1.32751 2.43772
7637.92 6 0.698956 1.13344 2.5
7637.92 7 0.498016 1.66494 1.3
7637.92 8 0.416443 1.51819 1.6
7637.92 9 0.159409 1.14116 2.5005
7637.92 10 0.233611 0.874893 1.45
7637.92 11 0.524445 1.09819 1.83848
7637.92 12 0.228963 1.55669 2.65
7637.92 13 0.257337 1.92933 2.55
7637.92 14 0.6106 0.874893 1.72699
7637.92 15 0.686167 1.55669 1.30384
7637.92 16 0.672725 2.15396 2.56125
7637.92 17 0.108468 1.79928 1.15
7637.92 18 0.542254 2.64949 2.7
7637.92 19 0.261675 1.32751 2.35
7637.92 20 0.445019 0.726657 2.2
7638.93 0 0.2 0.997473 2.7
7638.93 1 0.306359 1.17736 1.51822
7638.93 2 0.494341 0.810549 1.55563
7638.93 3 0.358978 1.77365 1.73925
7638.93 4 0.487038 4.2422 1.95256
7638.93 5 0.227987 1.20231 2.37065
7638.93 6 0.493681 1.77365 2.25
7638.93 7 0.375933 1.11329 1.6
7638.93 8 0.332893 1.27682 1.65
7638.93 9 0.0923759 1.08927 2.45
7638.93 10 0.1639 1.08927 1.50333
7638.93 11 0.497765 1.31524 1.38293
7638.93 12 0.136636 1.34607 2.61008
7638.93 13 0.263735 2.18015 2.8
7638.93 14 0.472233 1.11357 2.1587
7638.93 15 0.53327 0.810549 0.901388
7638.93 16 0.53065 2.11469 3.05
7638.93 17 0.246675 1.65011 1.25
7638.93 18 0.280621 3.52067 2.35
7638.93 19 0.210959 1.20231 2.4
7638.93 20 0.346646 0.997473 2.05244
7639.95 0 0.5 1.00352 2.6
7639.95 1 0.27823 1.07286 1.75855
7639.95 2 0.198532 0.555797 1.59531
7639.95 3 0.394456 2.10872 1.51327
7639.95 4 0.345983 3.8843 1.63783
7639.95 5 0.423655 1.38264 2.03531
7639.95 6 0.36882 2.10872 2
7639.95 7 0.235923 1.25277 1.80069
7639.95 8 0.195607 1.11099 1.65
7639.95 9 0.0225236 1.00602 2.4
7639.95 10 0.148423 1.00602 1.66883
7639.95 11 0.397636 1.37338 1.09659
7639.95 12 0.0649409 1.05516 2.6
7639.95 13 0.320802 2.07519 2.95
7639.95 14 0.305849 1.07354 2.47487
7639.95 15 0.759318 0.555797 1.23794
7639.95 16 0.418798 2.42746 2.85
7639.95 17 0.488573 1.53411 1.45
7639.95 18 0.236909 3.55112 2.15
7639.95 19 0.363528 1.38264 2.2
7639.95 20 0.384261 1.00352 1.83371
7640.98 0 0.6 0.879991 2.1006
7640.98 1 0.334463 0.905851 2.03961
7640.98 2 0.123557 0.993518 1.47648
7640.98 3 0.42486 2.01501 1.6
7640.98 4 0.361685 3.43695 1.73925
7640.98 5 0.194665 1.9113 1.7
7640.98 6 0.386287 1.99015 1.95
7640.98 7 0.115252 1.45148 1.95
7640.98 8 0.108864 1.1247 1.7
7640.98 9 0.0271745 0.894093 2.35
7640.98 10 0.145222 0.894093 1.78466
7640.98 11 0.33712 1.15428 1.09202
7640.98 12 0.141533 1.01962 2.50799
7640.98 13 0.455277 1.8792 2.864
7640.98 14 0.18441 0.935516 2.35
7640.98 15 0.587364 0.993518 1.85068
7640.98 16 0.399778 2.93383 2.6
7640.98 17 0.630604 1.67286 1.6
7640.98 18 0.367492 3.30561 2.05
7640.98 19 0.519193 1.67286 1.8
7640.98 20 0.613352 0.879991 1.29808
7641.99 0 0 0.809606 2.05061
7641.99 1 0.487532 0.809606 2.40832
7641.99 2 0.340972 1.00707 1.33135
7641.99 3 0.298269 1.65304 1.71828
7641.99 4 0.443504 3.53996 2.03593
7641.99 5 0.0624327 2.19215 1.58824
7641.99 6 0.474104 1.73301 2.1
7641.99 7 0.0253328 1.10283 2
7641.99 8 0.169022 1.08133 1.85
7641.99 9 0.0902987 0.801601 2.35
7641.99 10 0.182507 0.801601 1.90394
7641.99 11 0.27871 1.00238 1.251
7641.99 12 0.307492 1.00707 2.2655
7641.99 13 0.553484 1.65304 2.36907
7641.99 14 0.151488 0.851759 2.15
7641.99 15 0.394189 1.29373 2.32002
7641.99 16 0.451048 3.24674 2.35
7641.99 17 0.711029 1.93598 1.65
7641.99 18 0.473429 2.82573 2.15
7641.99 19 0.475665 1.97695 1.5
7641.99 20 0.261363 1.2244 0.863134
7643.01 0 0.35 0.957585 2
7643.01 1 0.726705 0.951302 2.5
7643.01 2 0.557211 1.1642 1.27279
7643.01 3 0.194203 1.0931 1.80693
7643.01 4 0.527892 4.04588 2.54951
7643.01 5 0.23029 1.91353 1.74929
7643.01 6 0.52718 1.69391 2.4
7643.01 7 0.0428269 0.951302 2
7643.01 8 0.274468 1.03407 2.1
7643.01 9 0.136526 0.765202 2.35
7643.01 10 0.199473 0.765202 2.08806
7643.01 11 0.206113 0.96011 1.35093
7643.01 12 0.506149 1.1642 1.89737
7643.01 13 0.594264 1.0931 1.76918
7643.01 14 0.183268 0.796838 2
7643.01 15 0.315558 1.3661 2.62488
7643.01 16 0.513926 3.49787 2.25
7643.01 17 0.619966 1.91985 1.7
7643.01 18 0.522017 2.17644 2.35
7643.01 19 0.461012 2.20585 1.4
7643.01 20 0.639802 0.965072 1.05
7644.04 0 0.6 0.894272 2.10535
7644.04 1 0.562635 1.20406 2.05
7644.04 2 0.71129 1.50567 1.52069
7644.04 3 0.200348 0.914976 1.86682
7644.04 4 0.617944 4.8277 2.6
7644.04 5 0.361192 1.78561 2.02485
7644.04 6 0.516244 1.66569 2.75
7644.04 7 0.231945 1.20406 1.95064
7644.04 8 0.399162 1.11265 2.4
7644.04 9 0.209507 0.819725 2.4
7644.04 10 0.204326 0.819725 2.27706
7644.04 11 0.155841 1.00158 1.40089
7644.04 12 0.560654 1.48801 1.43178
7644.04 13 0.688743 0.914976 1.15109
7644.04 14 0.184399 0.829965 1.8
7644.04 15 0.281393 1.50567 2.75772
7644.04 16 0.428381 3.8124 2.35
7644.04 17 0.499263 1.92139 1.9
7644.04 18 0.553719 1.48801 2.5318
7644.04 19 0.438 2.07209 1.55
7644.04 20 0.950371 0.894272 1.41156
7645.05 0 0.6 1.04444 2.60864
7645.05 1 0.441342 1.32431 2
7645.05 2 0.798996 1.97031 2.07966
7645.05 3 0.242903 1.04288 1.85607
7645.05 4 0.578684 5.53112 2.1006
7645.05 5 0.391188 1.60982 2.41299
7645.05 6 0.463379 1.64128 3
7645.05 7 0.449363 1.04444 1.9
7645.05 8 0.492442 1.21372 2.35053
7645.05 9 0.222155 0.959704 2.5
7645.05 10 0.222836 0.960094 2.45204
7645.05 11 0.160539 1.07598 1.46373
7645.05 12 0.468807 0.914981 1.2
7645.05 13 0.620121 1.04288 0.838153
7645.05 14 0.0853962 0.959704 1.65
7645.05 15 0.373455 1.73595 2.69072
7645.05 16 0.108181 3.5892 2.45
7645.05 17 0.400924 1.4027 2.15
7645.05 18 0.487365 0.914981 2.1006
7645.05 19 0.318881 1.60982 1.75
7645.05 20 0.874677 1.46819 2.01556
7646.06 0 0.25 1.20949 2.5005
7646.06 1 0.495416 1.26541 2.15058
7646.06 2 0.797886 2.51217 1.63783
7646.06 3 0.242828 1.25055 1.81177
7646.06 4 0.489924 5.914 1.9
7646.06 5 0.335481 1.18004 2.81514
7646.06 6 0.389041 1.55833 2.85
7646.06 7 0.509833 1.20949 1.9
7646.06 8 0.535024 1.00458 1.85809
7646.06 9 0.210808 1.00458 2.3
7646.06 10 0.274827 1.1278 2.45
7646.06 11 0.200973 1.03287 1.55242
7646.06 12 0.457032 0.674456 1.20208
7646.06 13 0.602198 1.25055 1.35
7646.06 14 0.0456158 1.08579 1.65
7646.06 15 0.360788 1.44403 2.51098
7646.06 16 0.144484 3.13746 2.45
7646.06 17 0.34934 1.278 2.4
7646.06 18 0.381428 0.674456 1.7
7646.06 19 0.241 1.18004 1.95
7646.06 20 0.711983 2.23518 2.5
7647.09 0 0.6 1.38867 2.05
7647.09 1 0.597484 1.20115 2.65
7647.09 2 0.644293 2.77865 0.934077
7647.09 3 0.229494 1.42682 1.69189
7647.09 4 0.398631 5.92254 1.95064
7647.09 5 0.331339 0.947197 2.55
7647.09 6 0.278561 1.4851 2.8
7647.09 7 0.495574 1.20115 2.05
7647.09 8 0.489602 0.942015 1.31244
7647.09 9 0.305418 0.942015 2.15523
7647.09 10 0.304837 1.30153 2.15
7647.09 11 0.206032 1.17146 1.69189
7647.09 12 0.446906 0.816705 1.52069
7647.09 13 0.329471 1.59808 1.80069
7647.09 14 0.102551 1.11525 1.75
7647.09 15 0.272025 1.19561 2.37065
7647.09 16 0.38274 2.50343 2.3
7647.09 17 0.348764 1.19561 2.5045
7647.09 18 0.362316 0.816705 1.3
7647.09 19 0.190686 0.947197 2.1
7647.09 20 0.542982 3.29869 2.3585
7648.09 0 0.6 1.41986 1.75
7648.09 1 0.688504 1.21815 2.60768
7648.09 2 0.736976 2.67713 0.992472
7648.09 3 0.366502 1.40891 1.45344
7648.09 4 0.360295 5.4383 2.25056
7648.09 5 0.3711 0.906472 2.2
7648.09 6 0.103975 1.26272 2.70416
7648.09 7 0.546668 1.21815 2.3
7648.09 8 0.3256 1.02646 1.05475
7648.09 9 0.379195 1.02646 2.05
7648.09 10 0.335655 1.26816 1.85
7648.09 11 0.238248 1.27735 1.86682
7648.09 12 0.370448 1.05636 1.83576
7648.09 13 0.182796 1.7538 2
7648.09 14 0.186791 1.15909 1.85
7648.09 15 0.200173 1.00685 2.23886
7648.09 16 0.466786 2.16372 2.05
7648.09 17 0.3535 1.00685 2.20057
7648.09 18 0.34488 1.05636 1.06066
7648.09 19 0.159091 0.906472 2.25
7648.09 20 0.468483 4.01821 1.94551
7649.12 0 0.15 1.60376 1.65
7649.12 1 0.674701 1.32536 1.97041
7649.12 2 0.606411 2.19897 1.66208
7649.12 3 0.338324 1.20566 1.06066
7649.12 4 0.378103 5.15618 2.6
7649.12 5 0.396028 1.01409 1.8
7649.12 6 0.185151 1.01146 2.68002
7649.12 7 0.679926 1.32536 2.65047
7649.12 8 0.401106 1.15497 1.15
7649.12 9 0.461756 1.01146 1.92419
7649.12 10 0.405937 1.20917 1.6
7649.12 11 0.339879 1.15497 2.16622
7649.12 12 0.379934 1.06116 2.23886
7649.12 13 0.2427 1.83093 2.05
7649.12 14 0.30559 1.20917 2.1
7649.12 15 0.130165 0.864658 2.11896
7649.12 16 0.498218 2.66222 1.6
7649.12 17 0.40756 0.864658 1.80069
7649.12 18 0.566718 1.06116 1.18533
7649.12 19 0.129675 1.01409 2.4
7649.12 20 0.470271 4.52177 1.83371
7650.16 0 0 2.36746 1.65
7650.16 1 0.528236 1.64576 1.32004
7650.16 2 0.323444 1.66045 2.15697
7650.16 3 0.272277 0.947742 0.960469
7650.16 4 0.483064 4.95969 2.8
7650.16 5 0.358246 1.15368 1.5
7650.16 6 0.26573 0.887972 2.76586
7650.16 7 0.786662 1.64576 2.98203
7650.16 8 0.382675 1.0618 1.47139
7650.16 9 0.555088 0.887972 1.94165
7650.16 10 0.51676 1.29506 1.4
7650.16 11 0.416366 1.0618 2.5224
7650.16 12 0.402535 1.11966 2.57148
7650.16 13 0.268091 1.85586 1.95576
7650.16 14 0.337283 1.29506 2.4
7650.16 15 0.18651 0.875493 2.11896
7650.16 16 0.423476 2.67927 1.1
7650.16 17 0.445186 0.875493 1.3537
7650.16 18 0.654671 1.11966 1.66508
7650.16 19 0.0900318 1.15368 2.5
7650.16 20 0.520218 4.42869 2.1
7651.17 0 0.4 3.19716 1.5
7651.17 1 0.314109 2.04884 1
7651.17 2 0.322184 1.41246 2.33345
7651.17 3 0.331363 1.15385 1.2083
7651.17 4 0.637614 4.6961 3.00541
7651.17 5 0.343146 1.13818 1.4
7651.17 6 0.211783 0.886172 2.95
7651.17 7 0.697627 2.04884 2.94491
7651.17 8 0.327429 1.08244 1.80693
7651.17 9 0.67967 0.886172 2.12132
7651.17 10 0.611566 1.37845 1.3
7651.17 11 0.415999 1.08244 2.15
7651.17 12 0.426116 1.44887 2.6
7651.17 13 0.39681 1.46129 1.66883
7651.17 14 0.215683 1.32909 2.39008
7651.17 15 0.290027 0.976533 2.06155
7651.17 16 0.188335 2.19347 0.95
7651.17 17 0.384675 0.976533 1.05948
7651.17 18 0.402803 1.44887 2.1225
7651.17 19 0.197538 1.13818 2.55
7651.17 20 0.555145 3.69786 1.9
7652.18 0 0.6 3.2716 1.1
7652.18 1 0.582052 2.18668 1.2083
7652.18 2 0.49374 1.54384 2.33077
7652.18 3 0.380564 0.988407 1.34629
7652.18 4 0.756819 4.34826 2.33773
7652.18 5 0.347736 1.1166 1.5
7652.18 6 0.112015 1.19633 3
7652.18 7 0.48764 1.68292 2.78792
7652.18 8 0.323392 1.13638 2.11009
7652.18 9 0.698006 1.18245 2.34787
7652.18 10 0.641574 1.40525 1.4
7652.18 11 0.403292 1.13638 1.85
7652.18 12 0.426265 1.447 2.35
7652.18 13 0.48799 1.18245 1.26491
7652.18 14 0.0962071 0.988407 2.32433
7652.18 15 0.452551 1.06163 1.85607
7652.18 16 0.447565 1.68292 1.3
7652.18 17 0.483383 1.06163 1.20934
7652.18 18 0.246664 1.78136 2.47487
7652.18 19 0.435877 1.1166 2.5
7652.18 20 0.507898 3.26401 1.35
7653.18 0 0.6 2.8475 1.05
7653.18 1 0.717178 2.46058 1.77553
7653.18 2 0.590821 1.71801 2.30489
7653.18 3 0.467276 0.968972 1.45774
7653.18 4 0.772569 3.63275 1.6225
7653.18 5 0.31165 1.3761 1.75
7653.18 6 0.307448 1.46812 2.864
7653.18 7 0.374745 1.577 2.45967
7653.18 8 0.377082 1.15968 2.45153
7653.18 9 0.411473 1.46812 2.499
7653.18 10 0.571045 1.4198 1.6
7653.18 11 0.407762 1.15968 1.65
7653.18 12 0.393473 1.40264 2.25
7653.18 13 0.437078 1.55613 0.984886
7653.18 14 0.0318711 0.968972 2.34094
7653.18 15 0.593737 1.40264 1.6
7653.18 16 0.597396 1.577 1.8
7653.18 17 0.58468 1.5627 1.71026
7653.18 18 0.263914 1.869 2.55441
7653.18 19 0.55012 1.3761 2.4
7653.18 20 0.295182 3.16087 1
7654.21 0 0.6 2.09498 1.3
7654.21 1 0.728511 2.09498 2.45
7654.21 2 0.399802 1.74777 2.14767
7654.21 3 0.518741 1.09947 1.7
7654.21 4 0.507316 3.02713 0.901388
7654.21 5 0.236366 1.66468 2
7654.21 6 0.398096 1.40373 2.54951
7654.21 7 0.345147 1.83636 2.10238
7654.21 8 0.386929 1.19241 2.2
7654.21 9 0.265137 1.49684 2.46221
7654.21 10 0.44384 1.59331 1.9
7654.21 11 0.391149 1.19349 1.55
7654.21 12 0.40207 1.81909 2.3
7654.21 13 0.476719 1.40373 1.16726
7654.21 14 0.222219 1.09947 2.26108
7654.21 15 0.710014 1.35334 1.34164
7654.21 16 0.697323 1.83636 2.3
7654.21 17 0.696205 1.66468 2.29837
7654.21 18 0.338027 1.35334 2.59326
7654.21 19 0.653949 1.88309 2.5
7654.21 20 0.529577 3.2829 1.15434
7655.21 0 0.6 1.14936 1.9
7655.21 1 0.618102 1.14936 2.4
7655.21 2 0.2846 1.96737 1.93197
7655.21 3 0.544923 1.13049 2.05
7655.21 4 0.599428 2.61236 0.955249
7655.21 5 0.261303 1.25132 2.2
7655.21 6 0.445272 0.853395 2.17083
7655.21 7 0.39778 2.24549 1.84459
7655.21 8 0.339402 1.16916 1.85
7655.21 9 0.247962 1.38766 2.26991
7655.21 10 0.337383 1.69618 2.2
7655.21 11 0.355185 1.25711 1.55
7655.21 12 0.513479 1.82472 2.6
7655.21 13 0.510459 0.853395 1.56205
7655.21 14 0.426645 1.13049 2.07966
7655.21 15 0.454988 1.24855 1.34536
7655.21 16 0.630355 2.24549 2.65
7655.21 17 0.813148 1.25132 3.00708
7655.21 18 0.392014 1.24855 2.5045
7655.21 19 0.723991 2.24542 2.5224
7655.21 20 0.660743 3.34647 1.61555
7656.22 0 0.6 0.658482 2.45
7656.22 1 0.407476 0.658482 2
7656.22 2 0.297188 2.00231 1.63783
7656.22 3 0.516323 1.14918 2.499
7656.22 4 0.790377 2.32983 1.65076
7656.22 5 0.372261 1.24568 2.3
7656.22 6 0.492178 0.872765 1.71026
7656.22 7 0.469528 2.6144 1.74141
7656.22 8 0.257104 1.23651 1.65
7656.22 9 0.289377 1.34197 2.05548
7656.22 10 0.270577 1.43294 2.5
7656.22 11 0.292308 1.32156 1.65
7656.22 12 0.561237 1.64536 2.14767
7656.22 13 0.424286 0.872765 1.95576
7656.22 14 0.534842 1.14918 1.85
7656.22 15 0.187713 1.44906 1.38293
7656.22 16 0.580106 2.6144 2.15
7656.22 17 0.742595 1.24568 2.6163
7656.22 18 0.34589 1.44906 2.28473
7656.22 19 0.733076 1.97488 2
7656.22 20 0.529099 2.82072 2.21416
7657.24 0 0 0.747173 2.45051
7657.24 1 0.282606 0.747173 1.75071
7657.24 2 0.295258 1.72227 1.43178
7657.24 3 0.416539 1.32012 2.2
7657.24 4 0.626939 2.38677 2.23607
7657.24 5 0.528577 1.39154 2.5
7657.24 6 0.459745 1.20881 1.27279
7657.24 7 0.513916 2.84159 1.97041
7657.24 8 0.213211 1.32012 1.65
7657.24 9 0.389291 1.3853 1.7066
7657.24 10 0.221722 1.14579 2.7
7657.24 11 0.215647 1.34592 1.7
7657.24 12 0.425131 1.58277 1.67631
7657.24 13 0.270402 1.14579 2.28254
7657.24 14 0.219107 1.34828 1.75642
7657.24 15 0.057338 1.46165 1.39014
7657.24 16 0.542886 2.84159 1.6
7657.24 17 0.618671 1.39154 2.01122
7657.24 18 0.171912 1.46165 2.08926
7657.24 19 0.598924 1.72699 1.45086
7657.24 20 0.441703 3.07286 2.23607
7658.28 0 0.3 0.835566 2.45
7658.28 1 0.175643 0.835566 1.6
7658.28 2 0.368349 1.41614 1.54353
7658.28 3 0.322409 1.36719 1.8
7658.28 4 0.367316 2.54847 2.5773
7658.28 5 0.652446 1.39221 2.7
7658.28 6 0.378321 1.38653 1.12361
7658.28 7 0.558905 2.81024 2.48244
7658.28 8 0.270274 1.3589 1.8
7658.28 9 0.47261 1.38653 1.27475
7658.28 10 0.19024 1.04322 2.9
7658.28 11 0.159011 1.18593 1.7
7658.28 12 0.315731 1.58184 1.31244
7658.28 13 0.183535 1.04322 2.50599
7658.28 14 0.122607 1.51497 1.82483
7658.28 15 0.1278 1.26245 1.31244
7658.28 16 0.502332 2.89048 1.25
7658.28 17 0.470561 1.39221 1.56525
7658.28 18 0.206668 1.26245 1.96977
7658.28 19 0.338696 1.49301 1.09202
7658.28 20 0.454018 3.59157 1.76706
7659.3 0 0.15 0.779297 2.2
7659.3 1 0.226098 0.779297 1.5
7659.3 2 0.561373 1.37053 1.90394
7659.3 3 0.328148 1.43144 1.55
7659.3 4 0.230849 2.58016 2.64433
7659.3 5 0.467026 1.44203 2.55392
7659.3 6 0.334849 1.37517 1.27475
7659.3 7 0.615706 2.70709 2.90043
7659.3 8 0.286158 1.24485 2.05
7659.3 9 0.384235 1.37517 0.939415
7659.3 10 0.209503 0.956072 3.00541
7659.3 11 0.0557556 1.08678 1.65
7659.3 12 0.232551 1.69737 1.11803
7659.3 13 0.301749 0.956072 2.71017
7659.3 14 0.219352 1.24485 2.02237
7659.3 15 0.182311 1.12352 1.16726
7659.3 16 0.549356 2.70709 1.20104
7659.3 17 0.406454 1.37053 1.11803
7659.3 18 0.410686 1.12352 2.0573
7659.3 19 0.17637 1.40256 1.03078
7659.3 20 0.533339 3.50443 1.43178
7660.3 0 0.15 0.812692 2
7660.3 1 0.316206 0.812692 1.55081
7660.3 2 0.71818 1.6311 2.46018
7660.3 3 0.379106 1.41702 1.4
7660.3 4 0.302189 2.56435 2.45153
7660.3 5 0.125561 1.70379 2.45204
7660.3 6 0.233116 1.28044 1.45602
7660.3 7 0.641791 2.34372 2.5
7660.3 8 0.266587 1.10509 2.25
7660.3 9 0.448132 1.28044 1
7660.3 10 0.241346 0.882797 2.83196
7660.3 11 0.102039 1.13511 1.6
7660.3 12 0.504543 1.39518 1.35
7660.3 13 0.488945 0.882797 2.6
7660.3 14 0.233826 1.10509 2.26385
7660.3 15 0.18553 1.25486 1.06066
7660.3 16 0.524878 2.34372 1.2
7660.3 17 0.423626 1.6311 0.955249
7660.3 18 0.589701 1.25486 2.28035
7660.3 19 0.323187 1.7283 1.3
7660.3 20 0.630456 3.31906 1.4
7661.32 0 0.5 0.738026 1.85068
7661.32 1 0.509584 0.738026 1.75
7661.32 2 0.40633 1.7469 3.04795
7661.32 3 0.366876 1.29376 1.25
7661.32 4 0.436847 2.60441 2.07966
7661.32 5 0.222028 1.77836 2.56223
7661.32 6 0.173382 1.12478 1.52069
7661.32 7 0.548433 1.75454 2.20057
7661.32 8 0.155224 1.09431 2.4
7661.32 9 0.401456 1.17758 1.3435
7661.32 10 0.169367 1.05348 2.66317
7661.32 11 0.114689 1.1699 1.6
7661.32 12 0.69422 1.25454 1.85607
7661.32 13 0.647776 1.05348 2.5
7661.32 14 0.221165 1.09431 2.46272
7661.32 15 0.306514 1.25454 1.08167
7661.32 16 0.404766 1.75454 1.05
7661.32 17 0.683016 1.7469 1.32004
7661.32 18 0.700036 1.63067 2.62011
7661.32 19 0.374222 1.77836 1.60078
7661.32 20 0.492946 3.44741 1.69779
7662.33 0 0.4 0.767765 1.9
7662.33 1 0.647305 0.767765 2.15
7662.33 2 0.136215 1.69023 3.04056
7662.33 3 0.286477 1.21783 1.2
7662.33 4 0.557059 2.61929 1.60078
7662.33 5 0.426658 1.73262 2.6
7662.33 6 0.180489 1.01821 1.50333
7662.33 7 0.284498 1.14279 2.1
7662.33 8 0.173911 1.01821 2.5005
7662.33 9 0.175847 1.18042 1.56205
7662.33 10 0.0782393 1.20165 2.56125
7662.33 11 0.204082 1.13496 1.7
7662.33 12 0.749128 1.27961 2.48646
7662.33 13 0.692158 1.41948 2.55
7662.33 14 0.19576 1.10255 2.35
7662.33 15 0.455139 1.27961 1.29711
7662.33 16 0.520875 1.14279 1.25
7662.33 17 0.711755 1.69023 1.85809
7662.33 18 0.750509 2.39101 2.5
7662.33 19 0.420313 1.73262 1.8527
7662.33 20 0.397584 3.82637 2.10297
7663.33 0 0.6 0.834465 2.35
7663.33 1 0.628217 0.834465 2.75045
7663.33 2 0.173535 1.42984 2.96985
7663.33 3 0.22447 1.16425 1.2
7663.33 4 0.604082 2.49452 1.07703
7663.33 5 0.553144 1.57438 2.4
7663.33 6 0.197443 0.953413 1.45
7663.33 7 0.0781974 0.891374 2.1
7663.33 8 0.295743 0.953413 2.30489
7663.33 9 0.101674 1.17874 1.54029
7663.33 10 0.1382 1.17874 2.5224
7663.33 11 0.289169 1.07019 1.9
7663.33 12 0.563241 1.50458 2.45
7663.33 13 0.461494 1.76704 1.95
7663.33 14 0.141608 1.16425 2.15
7663.33 15 0.638251 1.50458 1.61941
7663.33 16 0.544614 0.891374 1.6
7663.33 17 0.671144 1.42984 2.2655
7663.33 18 0.378505 2.77424 1.95
7663.33 19 0.466502 1.78827 1.95
7663.33 20 0.404082 4.02135 2.136
